doc_id,text,created,team
1245348385542082600,RT @bladner_: Damian Jones played significantly more minutes in one season with the Hawks than he did in three with the Warriors. What did…,2020-04-01T13:52:47Z,Atlanta Hawks
1245347338320822300,RT @LockedOnHawks: Good morning!  Episode 740 - Crossover with @falcfans of @lockedonfalcons  #TrueToAtlanta  @Spotify: https://t.co/QQDuyg…,2020-04-01T13:48:37Z,Atlanta Hawks
1245346320812060700,Damian Jones played significantly more minutes in one season with the Hawks than he did in three with the Warriors.… https://t.co/TtciCEDc3X,2020-04-01T13:44:34Z,Atlanta Hawks
1245345847526768600,RT @tomjwade: OTD in @celtics history: 1973.  John Havlicek scores a career-high 54 points as he leads the Celtics to a 134-109 win over th…,2020-04-01T13:42:42Z,Atlanta Hawks
1245345061749088300,OTD in @celtics history: 1973.  John Havlicek scores a career-high 54 points as he leads the Celtics to a 134-109 w… https://t.co/dusNQn5Pa9,2020-04-01T13:39:34Z,Atlanta Hawks
1245344882627096600,Texas Gov. Greg Abbott has ordered travelers from several cities and states to be quarantined for 14 days upon ente… https://t.co/VrjiOhEyMP,2020-04-01T13:38:52Z,Atlanta Hawks
1245342502489673700,"Stream Replay: Atlanta Hawks (25-24) vs. Los Angeles Clippers (27-24) - February 10, 2021 https://t.co/PCRqHJlJsJ v… https://t.co/2KTJAgsmbP",2020-04-01T13:29:24Z,Atlanta Hawks
1245341707601928200,RT @BobRathbunTV: Hawks CEO @SteveKoonin Talks ‘Business Unusual’ As Atlanta Emerges as Leader in COVID-19 Response - @frntofficesport -  h…,2020-04-01T13:26:15Z,Atlanta Hawks
1245340680131694600,RT @BobRathbunTV: Hawks CEO @SteveKoonin Talks ‘Business Unusual’ As Atlanta Emerges as Leader in COVID-19 Response - @frntofficesport -  h…,2020-04-01T13:22:10Z,Atlanta Hawks
1245340454348107800,Hawks CEO @SteveKoonin Talks ‘Business Unusual’ As Atlanta Emerges as Leader in COVID-19 Response -… https://t.co/OybhkbJxSX,2020-04-01T13:21:16Z,Atlanta Hawks
1245340385725071400,RT @Eldorado2452: NBA Players Will Go Head-to-Head in First-Ever “NBA 2K Players Tournament” on ESPN and ESPN2  Brooklyn Nets’ Kevin Durant…,2020-04-01T13:20:59Z,Atlanta Hawks
1245335053523181600,RT @LockedOnHawks: Good morning!  Episode 740 - Crossover with @falcfans of @lockedonfalcons  #TrueToAtlanta  @Spotify: https://t.co/QQDuyg…,2020-04-01T12:59:48Z,Atlanta Hawks
1245334437480542200,RT @LockedOnHawks: New podcast!  Ep. 740 - Crossover with @falcfans of @lockedonfalcons  #TrueToAtlanta  @Spotify: https://t.co/QQDuygByuV…,2020-04-01T12:57:21Z,Atlanta Hawks
1245334420749508600,RT @BTRowland: New @LockedOnHawks podcast  Ep. 740 - Crossover with @falcfans of @lockedonfalcons  @Spotify: https://t.co/aQJDs6lMiM  @Stit…,2020-04-01T12:57:17Z,Atlanta Hawks
1.2453344000211681e+18,RT @LockedOnLive: New @LockedOnHawks podcast  Ep. 740 - Crossover with @falcfans of @lockedonfalcons  @Spotify: https://t.co/xH8M8y7GjK  @S…,2020-04-01T12:57:12Z,Atlanta Hawks
1245331212433932300,RT @jamaalaldin_tv: Atlanta Hawks 2019-20 reviews: Treveon Graham https://t.co/yr0JP2YBlP,2020-04-01T12:44:32Z,Atlanta Hawks
1245329920559059e3,Canceled!  https://t.co/dQdUqn9XtS,2020-04-01T12:39:24Z,Atlanta Hawks
1245327553872740400,Good morning!  Episode 740 - Crossover with @falcfans of @lockedonfalcons  #TrueToAtlanta  @Spotify:… https://t.co/bT7960XPEo,2020-04-01T12:30:00Z,Atlanta Hawks
1245324102102954e3,Trae Young to Represent the Atlanta Hawks in 2K Tournament - National Basketball Association News - https://t.co/86ch2q5edd,2020-04-01T12:16:17Z,Atlanta Hawks
1245322279191490600,"RT @TheAthleticATL: Atlanta has its """"Core Five,"""" but the Hawks need to have a good offseason to speed up their rebuild and target the playo…",2020-04-01T12:09:02Z,Atlanta Hawks
1245322205875052500,@BoogerNew @SuperToughScene Interesting take since the 60 win Atlanta hawks were in the east.,2020-04-01T12:08:45Z,Atlanta Hawks
1245322064518578200,"RT @TheAthleticATL: Atlanta has its """"Core Five,"""" but the Hawks need to have a good offseason to speed up their rebuild and target the playo…",2020-04-01T12:08:11Z,Atlanta Hawks
1245299582789173200,RT @Pat_Benson_Jr: Find out how the Atlanta Hawks are spending their time away from the court.   My latest for @ForbesSports   https://t.co…,2020-04-01T10:38:51Z,Atlanta Hawks
1245289805941899300,New podcast!  Ep. 740 - Crossover with @falcfans of @lockedonfalcons  #TrueToAtlanta  @Spotify:… https://t.co/RH8H8mHLab,2020-04-01T10:00:00Z,Atlanta Hawks
1245289804465459200,New @LockedOnHawks podcast  Ep. 740 - Crossover with @falcfans of @lockedonfalcons  @Spotify:… https://t.co/SWwFh41FK6,2020-04-01T10:00:00Z,Atlanta Hawks
1245289804188639200,New @LockedOnHawks podcast  Ep. 740 - Crossover with @falcfans of @lockedonfalcons  @Spotify:… https://t.co/8SEph5UpD0,2020-04-01T10:00:00Z,Atlanta Hawks
1245287897122603e3,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-04-01T09:52:25Z,Atlanta Hawks
1245285514787328e3,"@BenStinar I am NOT sure how you can leave out Atlanta Hawks, PF JOHN COLLINS who is arguably the 3rd best PF in th… https://t.co/JhMoXrREOR",2020-04-01T09:42:57Z,Atlanta Hawks
1245283675652141e3,RT @theatlantavoice: .@TheGoodrCo and the @ATLHawks teamed up to give out loads of groceries to families and the food insecure at the MLK A…,2020-04-01T09:35:39Z,Atlanta Hawks
1245276429882974200,"I'm planning on going to a few Tampa Bay Buccaneers games, Jacksonville Jaguars games, Miami Hurricanes games, Orla… https://t.co/DnnN5mqYTF",2020-04-01T09:06:51Z,Atlanta Hawks
1245245536036434e3,RT @HawksNationCP: Alex Len unsure why Atlanta traded for Dewayne Dedmon back #Hawks https://t.co/AvlMIiA1mV,2020-04-01T07:04:05Z,Atlanta Hawks
1245233063283458e3,RT @HawksNationCP: Alex Len unsure why Atlanta traded for Dewayne Dedmon back #Hawks https://t.co/AvlMIiA1mV,2020-04-01T06:14:32Z,Atlanta Hawks
1245229538600198100,"The Hawks, State Farm and Goodr have teamed up to help fight food insecurity with free pop-up grocery stores. VIDEO https://t.co/eYiX7dEomU",2020-04-01T06:00:31Z,Atlanta Hawks
1245217421889351700,RT @og1hunnit: The Atlanta Hawks really get more respect from Bleacher Report than us man what the fuck,2020-04-01T05:12:23Z,Atlanta Hawks
1245215341854298e3,@jamessmurray 3rd time watching and just saw the wardrobe malfunction during the Atlanta Hawks interview.,2020-04-01T05:04:07Z,Atlanta Hawks
1245214317378756600,RT @HawksNationCP: Alex Len unsure why Atlanta traded for Dewayne Dedmon back #Hawks https://t.co/AvlMIiA1mV,2020-04-01T05:00:02Z,Atlanta Hawks
1245209516112785400,RT @HawksNationCP: Alex Len unsure why Atlanta traded for Dewayne Dedmon back #Hawks https://t.co/AvlMIiA1mV,2020-04-01T04:40:58Z,Atlanta Hawks
1245206778201153500,RT @lockedonfalcons: Crossover Wednesday with Locked On Hawks - 4/1/20 by Locked On Falcons - Daily Podcast On The Atlanta Falcons https://…,2020-04-01T04:30:05Z,Atlanta Hawks
1245202559389712400,Alex Len unsure why Atlanta traded for Dewayne Dedmon back #Hawks https://t.co/AvlMIiA1mV,2020-04-01T04:13:19Z,Atlanta Hawks
1245199851803021300,RT @lockedonfalcons: Crossover Wednesday with Locked On Hawks - 4/1/20 by Locked On Falcons - Daily Podcast On The Atlanta Falcons https://…,2020-04-01T04:02:34Z,Atlanta Hawks
1245199458544930800,Crossover Wednesday with Locked On Hawks - 4/1/20 by Locked On Falcons - Daily Podcast On The Atlanta Falcons… https://t.co/TPh4VC9Yqg,2020-04-01T04:01:00Z,Atlanta Hawks
1245194382820749300,Genuine question for all you Atlanta Hawks fans.. do you like the Peach Tree jerseys/court?,2020-04-01T03:40:50Z,Atlanta Hawks
1245192681455673300,"RT @ronmarz: Despite being a forlorn Atlanta Hawks fan, Rob knows what he's talking about. One of my favorite editors. Pay attention. https…",2020-04-01T03:34:04Z,Atlanta Hawks
1245191524897321e3,"RT @ronmarz: Despite being a forlorn Atlanta Hawks fan, Rob knows what he's talking about. One of my favorite editors. Pay attention. https…",2020-04-01T03:29:28Z,Atlanta Hawks
1245191190766633e3,RT @LockedOnHawks: We'll have a new pod dropping later tonight.   Subscribe now and make sure you don't miss it.   #TrueToAtlanta   @Spotif…,2020-04-01T03:28:09Z,Atlanta Hawks
1245190640633368600,"Despite being a forlorn Atlanta Hawks fan, Rob knows what he's talking about. One of my favorite editors. Pay atten… https://t.co/Z2nZk6ssrC",2020-04-01T03:25:57Z,Atlanta Hawks
1245190050087932e3,The Atlanta Hawks really get more respect from Bleacher Report than us man what the fuck https://t.co/BlmM1bwy35,2020-04-01T03:23:37Z,Atlanta Hawks
1245180691433894e3,@hoopshype Off the top of my head the 2014 Atlanta Hawks.,2020-04-01T02:46:25Z,Atlanta Hawks
1245178875115536400,"Atlanta Hawks and @BannedScene are coming in on a deal to bring him to their front office, per sources.",2020-04-01T02:39:12Z,Atlanta Hawks
1245169109488349200,Atlanta Hawks Swingman Shorts (Scarlet) https://t.co/2ysbCrluhT https://t.co/TCizNitrNq,2020-04-01T02:00:24Z,Atlanta Hawks
1245168937299579e3,RT @MiamiHEAT: Another OT victory for Miami in the 📚's. This January dub vs the Wizards was definitely action packed! 🔥🎥#HEATHighlights  Ch…,2020-04-01T01:59:43Z,Atlanta Hawks
1245164337226027e3,@HadiMikdashi That’s Atlanta Hawks legend Kevin Willis lol,2020-04-01T01:41:26Z,Atlanta Hawks
1245163789445709800,👍 on @YouTube: Lecrae Performs At Atlanta Hawks Game for MLK Day https://t.co/dvoGl3m8yL,2020-04-01T01:39:16Z,Atlanta Hawks
1245159369395839e3,RT @LockedOnHawks: We'll have a new pod dropping later tonight.   Subscribe now and make sure you don't miss it.   #TrueToAtlanta   @Spotif…,2020-04-01T01:21:42Z,Atlanta Hawks
1245159321610092500,@hoopshype 2015 Atlanta Hawks. Making it to ECF,2020-04-01T01:21:30Z,Atlanta Hawks
1245158941513957400,We'll have a new pod dropping later tonight.   Subscribe now and make sure you don't miss it.   #TrueToAtlanta… https://t.co/VJHkEQ80nb,2020-04-01T01:20:00Z,Atlanta Hawks
1245157187703509e3,RT @davidK786: @steve21smith @NBATV @ATLHawks Shout out to Steve Smith &amp; Happy Birthday. I’m currently watching the 1998 NBA All Star game…,2020-04-01T01:13:02Z,Atlanta Hawks
1245156058609397800,@steve21smith @NBATV @ATLHawks Shout out to Steve Smith &amp; Happy Birthday. I’m currently watching the 1998 NBA All S… https://t.co/j8ysbDnjvU,2020-04-01T01:08:32Z,Atlanta Hawks
1245153797912924200,Check out 1990-91 NBA Hoops Rookie Atlanta Hawks Alexander Volkov #34 Basketball Vintage  https://t.co/GC2bp7gK45 via @eBay,2020-04-01T00:59:33Z,Atlanta Hawks
1245145861606256600,That Atlanta Hawks prep class was fun. I really enjoyed myself.,2020-04-01T00:28:01Z,Atlanta Hawks
1245144469487390700,"RT @wsbradio: The number of confirmed coronavirus cases in Georgia is now 4117, with 885 hospitalizations and 125 deaths. Here's a breakdow…",2020-04-01T00:22:29Z,Atlanta Hawks
1245140694500548600,"RT @wsbradio: The number of confirmed coronavirus cases in Georgia is now 4117, with 885 hospitalizations and 125 deaths. Here's a breakdow…",2020-04-01T00:07:29Z,Atlanta Hawks
1245140205092458500,"Live Stream: Atlanta Hawks (25-24) vs. Los Angeles Clippers (27-24) - February 10, 2021 https://t.co/6zb1N8TlY0… https://t.co/esetRUT2mC",2020-04-01T00:05:33Z,Atlanta Hawks
1245139739159789600,RT @steve21smith: Celebrate my birthday with me tonight by tuning  into @nbatv at 7:30pm est be reliving the 4th quarter of the ATLANTA Haw…,2020-04-01T00:03:42Z,Atlanta Hawks
1245138232599294e3,"RT @wsbradio: The number of confirmed coronavirus cases in Georgia is now 4117, with 885 hospitalizations and 125 deaths. Here's a breakdow…",2020-03-31T23:57:42Z,Atlanta Hawks
1245138063053000700,"RT @wsbradio: The number of confirmed coronavirus cases in Georgia is now 4117, with 885 hospitalizations and 125 deaths. Here's a breakdow…",2020-03-31T23:57:02Z,Atlanta Hawks
1245137384091668500,"RT @wsbradio: The number of confirmed coronavirus cases in Georgia is now 4117, with 885 hospitalizations and 125 deaths. Here's a breakdow…",2020-03-31T23:54:20Z,Atlanta Hawks
1245137005706727400,"RT @wsbradio: The number of confirmed coronavirus cases in Georgia is now 4117, with 885 hospitalizations and 125 deaths. Here's a breakdow…",2020-03-31T23:52:50Z,Atlanta Hawks
1245136947384856600,"RT @TheAthleticATL: Atlanta has its """"Core Five,"""" but the Hawks need to have a good offseason to speed up their rebuild and target the playo…",2020-03-31T23:52:36Z,Atlanta Hawks
1245135921613324300,"Filming a docuseries, making TikToks and getting fits off on Instagram are just a few of the ways the Atlanta Hawks… https://t.co/nlpmqjcT60",2020-03-31T23:48:31Z,Atlanta Hawks
1245133726763409400,"The number of confirmed coronavirus cases in Georgia is now 4117, with 885 hospitalizations and 125 deaths. Here's… https://t.co/wzq7whv5LS",2020-03-31T23:39:48Z,Atlanta Hawks
1245131655888732200,"RT @HipHopSince1987: Trae Young Talks the Atlanta Dream, His NBA 2K Ratings After His Rookie Season, Hawks Opener &amp; More (Video) https://t.…",2020-03-31T23:31:34Z,Atlanta Hawks
1245131001455616e3,RT @Eldorado2452: NBA Players Will Go Head-to-Head in First-Ever “NBA 2K Players Tournament” on ESPN and ESPN2  Brooklyn Nets’ Kevin Durant…,2020-03-31T23:28:58Z,Atlanta Hawks
1245130960934449200,.@TheGoodrCo and the @ATLHawks teamed up to give out loads of groceries to families and the food insecure at the ML… https://t.co/CnZWWuVbfG,2020-03-31T23:28:49Z,Atlanta Hawks
124513028104192e4,NBA Players Will Go Head-to-Head in First-Ever “NBA 2K Players Tournament” on ESPN and ESPN2  Brooklyn Nets’ Kevin… https://t.co/sMfTb8CKyA,2020-03-31T23:26:07Z,Atlanta Hawks
1245124171090231300,"RT @Sports1140KHTK: On This Date: March 31, 2002  Then second-year forward Hedo Türkoğlu stepped up in the absence of Peja Stojakovic, scor…",2020-03-31T23:01:50Z,Atlanta Hawks
1245123915434918e3,"@C_Lass @CadenCrawford1 @yaHERDCoachCraw Yes, Atlanta Hawks Joe Johnson as far as my favorite players ever.",2020-03-31T23:00:49Z,Atlanta Hawks
1245122881731932200,NBA Hall of Famer Grant Hill is worth nearly $250 million.   He's also a part owner of the Atlanta Hawks:   https://t.co/AgiTCqzE9U,2020-03-31T22:56:42Z,Atlanta Hawks
1245121492490358800,Atlanta Hawks- Dominique Wilkins Boston Celtics- Paul Pierce  Brooklyn Nets- Jason Kidd  Charlotte Hornets- Malik M… https://t.co/3Dl7kf588W,2020-03-31T22:51:11Z,Atlanta Hawks
1245120678962950100,"RT @Sports1140KHTK: On This Date: March 31, 2002  Then second-year forward Hedo Türkoğlu stepped up in the absence of Peja Stojakovic, scor…",2020-03-31T22:47:57Z,Atlanta Hawks
1245118687763447800,"On This Date: March 31, 2002  Then second-year forward Hedo Türkoğlu stepped up in the absence of Peja Stojakovic,… https://t.co/2nlqW3K0k6",2020-03-31T22:40:03Z,Atlanta Hawks
1245112396944937e3,"RT @CVivlamoreAJC: The AJC's Bizarre Moments in Atlanta Sports History series continues. Merry Christmas, Hawks and Thrashers fire coaches…",2020-03-31T22:15:03Z,Atlanta Hawks
1245112069311119400,"RT @CVivlamoreAJC: The AJC's Bizarre Moments in Atlanta Sports History series continues. Merry Christmas, Hawks and Thrashers fire coaches…",2020-03-31T22:13:45Z,Atlanta Hawks
1245111559086641200,NBA Players Go Head-to-Head in First-Ever “NBA 2K Players Tournament” on ESPN and ESPN2 - Brooklyn Nets’ Kevin Dura… https://t.co/JHXR43H58k,2020-03-31T22:11:43Z,Atlanta Hawks
1245110161020194800,"The AJC's Bizarre Moments in Atlanta Sports History series continues. Merry Christmas, Hawks and Thrashers fire coa… https://t.co/eJYJ2aPMAK",2020-03-31T22:06:10Z,Atlanta Hawks
1245102036598874e3,RT @steve21smith: Celebrate my birthday with me tonight by tuning  into @nbatv at 7:30pm est be reliving the 4th quarter of the ATLANTA Haw…,2020-03-31T21:33:53Z,Atlanta Hawks
1245101880533016600,Celebrate my birthday with me tonight by tuning  into @nbatv at 7:30pm est be reliving the 4th quarter of the ATLAN… https://t.co/B8HgxfuOBj,2020-03-31T21:33:15Z,Atlanta Hawks
1245096653146722300,"RT @LockedOnHawks: Catch up on our podcast today, with recent visits from @bladner_ @SKPearlman and @Jonesy2x4 + a new mailbag pod.   #True…",2020-03-31T21:12:29Z,Atlanta Hawks
1245094247474139100,Let's keep it going @AndScooter4All @allman_nathan @westonstweets @johnnymac87  Atlanta Hawks-Nique Boston Celtics-… https://t.co/vNnksmLCyG,2020-03-31T21:02:55Z,Atlanta Hawks
1245092369256648700,"New tumblr post: """"#NBA2K20 Atlanta Hawks vs Chicago Bulls MyLeague PS4 GAMES by..."""" https://t.co/3qdi7cFc1T ifttt, youtube",2020-03-31T20:55:28Z,Atlanta Hawks
1245090021385920500,when the atlanta hawks have a redeeming season then you’ll realize,2020-03-31T20:46:08Z,Atlanta Hawks
1245089225600422e3,@SLAMonline when he played for the Atlanta hawks,2020-03-31T20:42:58Z,Atlanta Hawks
1245088477152268300,We're still here talking about the @ATLHawks and we'd love for you to join us and subscribe today.  #TrueToAtlanta… https://t.co/IsNpquAkxp,2020-03-31T20:40:00Z,Atlanta Hawks
1245086886697357300,"Atlanta has its """"Core Five,"""" but the Hawks need to have a good offseason to speed up their rebuild and target the p… https://t.co/VBuo77bbgC",2020-03-31T20:33:41Z,Atlanta Hawks
1245086293132009500,@DeMarreCarroll1 I miss THESE Atlanta Hawks. I don't know WHAT we have now..lol,2020-03-31T20:31:19Z,Atlanta Hawks
1245080919570088e3,Who was your team in NBA JAM?  Atlanta Hawks - Dominique Wilkins and Stacey Augmon was legit,2020-03-31T20:09:58Z,Atlanta Hawks
1.2450716234489119e+18,RT @LockedOnLive: New @LockedOnHawks podcast  Episode 739 - Wrapping up March with a mailbag  @Spotify: https://t.co/xH8M8y7GjK  @Stitcher:…,2020-03-31T19:33:01Z,Atlanta Hawks
124507098744977e4,RT @HawksPR: This Date in Hawks History: 3/31/94 - Kevin Willis totals 29 pts and 21 rebs in a 106-102 victory at Sacramento. It was Willis…,2020-03-31T19:30:30Z,Atlanta Hawks
1245062303076298800,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-31T18:55:59Z,Atlanta Hawks
1245061062107357200,"From Documentaries To Fashion, How The Atlanta Hawks Are Spending Their Time https://t.co/ysyRMn0KrG https://t.co/1Pfib7rY9b",2020-03-31T18:51:03Z,Atlanta Hawks
1245055292683018200,2020 NBA Draft: Which Prospects Are Best Fits For The Atlanta Hawks? https://t.co/ovmWHbEKeY via @YouTube #ATL… https://t.co/ne5Q0fzU62,2020-03-31T18:28:08Z,Atlanta Hawks
124504545469116e4,Trae Young reportedly set to participate in televised NBA2K 'Players-Only' tournament https://t.co/12EmKPZGmv,2020-03-31T17:49:02Z,Atlanta Hawks
1245041645252489200,"RT @LockedOnHawks: Morning, folks.   It's a good day to subscribe and listen to our @ATLHawks podcast.  #TrueToAtlanta   @Spotify: https://…",2020-03-31T17:33:54Z,Atlanta Hawks
1245036358403489800,RT @peachtreehoops: Trae Young reportedly set to participate in televised NBA2K ‘Players-Only’ tournament https://t.co/NQTkOOUjJL,2020-03-31T17:12:54Z,Atlanta Hawks
1245036282557980700,RT @peachtreehoops: Trae Young reportedly set to participate in televised NBA2K ‘Players-Only’ tournament https://t.co/NQTkOOUjJL,2020-03-31T17:12:36Z,Atlanta Hawks
1245036091641651200,Trae Young reportedly set to participate in televised NBA2K ‘Players-Only’ tournament https://t.co/NQTkOOUjJL,2020-03-31T17:11:50Z,Atlanta Hawks
124503075691878e4,"From Documentaries To Fashion, How The Atlanta Hawks Are Spending Their Time - National Basketball Association News… https://t.co/I3HIiV5NE1",2020-03-31T16:50:38Z,Atlanta Hawks
1245030117157429200,"From Documentaries To Fashion, How The Atlanta Hawks Are Spending Their Time https://t.co/LKhrxfBqqB",2020-03-31T16:48:06Z,Atlanta Hawks
1245029944394121200,RT @HawksOnFSSE: We'll be re-airing @ATLHawks games throughout the NBA hiatus.  #TrueToAtlanta https://t.co/MFljhHSm6E,2020-03-31T16:47:24Z,Atlanta Hawks
1245026885706358800,"RT @LockedOnHawks: Catch up on our podcast today, with recent visits from @bladner_ @SKPearlman and @Jonesy2x4 + a new mailbag pod.   #True…",2020-03-31T16:35:15Z,Atlanta Hawks
1245026821130707e3,"Catch up on our podcast today, with recent visits from @bladner_ @SKPearlman and @Jonesy2x4 + a new mailbag pod.… https://t.co/PR0VohNqSL",2020-03-31T16:35:00Z,Atlanta Hawks
1245025286527291400,Find out how the Atlanta Hawks are spending their time away from the court.   My latest for @ForbesSports   https://t.co/cLGOWnmme4,2020-03-31T16:28:54Z,Atlanta Hawks
1245025193644286e3,"From Documentaries To Fashion, How The Atlanta Hawks Are Spending Their Time https://t.co/791PJS52LP",2020-03-31T16:28:32Z,Atlanta Hawks
1245025085800378400,"From Documentaries To Fashion, How The Atlanta Hawks Are Spending Their Time https://t.co/RN9bf8y8PY https://t.co/s8HAJT4rRf",2020-03-31T16:28:06Z,Atlanta Hawks
1245024367865671700,"RT @wsbradio: CORONAVIRUS CASES: Number of confirmed coronavirus cases in Georgia is now 3,817, with 818 hospitalizations and 108 deaths. L…",2020-03-31T16:25:15Z,Atlanta Hawks
1245024249976422400,RT @TheTopEchelon: @BryceEbanks1k @tjgrierwhoelse Just don’t root for Trae Young cause he is an Atlanta Hawks. Don’t need your kind talking…,2020-03-31T16:24:47Z,Atlanta Hawks
1245024159937237e3,@BryceEbanks1k @tjgrierwhoelse Just don’t root for Trae Young cause he is an Atlanta Hawks. Don’t need your kind talking this BS,2020-03-31T16:24:25Z,Atlanta Hawks
1245023878935707600,"CORONAVIRUS CASES: Number of confirmed coronavirus cases in Georgia is now 3,817, with 818 hospitalizations and 108… https://t.co/utWcSJZosh",2020-03-31T16:23:18Z,Atlanta Hawks
1245021630713270300,@hoopshype 2013-14 Atlanta Hawks; the ones who took the Indiana Pacers to 7 bc they couldn't guard Pero Antic. Clos… https://t.co/OtTZFPavz2,2020-03-31T16:14:22Z,Atlanta Hawks
1245019799698247700,RT @officialcarsonw: Mount Rushmore of Atlanta Hawks:  Dominque Wilkins Bob Pettit ------ ------  Find out the last two: https://t.co/VZ7fi…,2020-03-31T16:07:06Z,Atlanta Hawks
1245019459351392300,RT @gcastelli216: The Atlanta #Hawks coach looks like a creepy used car salesman who would try to sell you some undercoating.. That is all…,2020-03-31T16:05:45Z,Atlanta Hawks
1245017474954940400,RT @SoaringDwnSouth: Introducing the All-Hawks first-team! (via @NateFriesenNBA) https://t.co/Gpzw3JDOer,2020-03-31T15:57:51Z,Atlanta Hawks
1245017434811248600,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-31T15:57:42Z,Atlanta Hawks
1245017406768066600,Introducing the All-Hawks first-team! (via @NateFriesenNBA) https://t.co/Gpzw3JDOer,2020-03-31T15:57:35Z,Atlanta Hawks
1245012794120056800,"@BovadaOfficial -Dave Winfield Drafted by the Padres, Atlanta Hawks, Utah Stars, and Minnesota Vikings  -Carl Crawf… https://t.co/If4mz5wzsG",2020-03-31T15:39:15Z,Atlanta Hawks
1245010573210910700,"RT @BTRowland: My favorite DeMarre moment, even in a loss: https://t.co/7WxERqa73Z",2020-03-31T15:30:26Z,Atlanta Hawks
1245008372409208800,Mount Rushmore of Atlanta Hawks:  Dominque Wilkins Bob Pettit ------ ------  Find out the last two:… https://t.co/tkNUcwnSXg,2020-03-31T15:21:41Z,Atlanta Hawks
1.2450079819195679e+18,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-31T15:20:08Z,Atlanta Hawks
1245007792420814800,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-31T15:19:23Z,Atlanta Hawks
1245007777099120600,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-31T15:19:19Z,Atlanta Hawks
1245007755284557800,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-31T15:19:14Z,Atlanta Hawks
1245007744857452500,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-31T15:19:12Z,Atlanta Hawks
1245007538254471200,RT @ATLHawks: The Hawks Foundation has teamed up with @StateFarm and some of Atlanta’s restaurants to support Atlanta’s Healthcare Heroes a…,2020-03-31T15:18:22Z,Atlanta Hawks
1245005055117463600,yeah the day I googled the Atlanta Hawks’ draft history https://t.co/mbmXzCK12W,2020-03-31T15:08:30Z,Atlanta Hawks
1245004682638045200,"RT @BTRowland: My favorite DeMarre moment, even in a loss: https://t.co/7WxERqa73Z https://t.co/EVsNZdQzIs",2020-03-31T15:07:02Z,Atlanta Hawks
1245004661393887200,"My favorite DeMarre moment, even in a loss: https://t.co/7WxERqa73Z https://t.co/EVsNZdQzIs",2020-03-31T15:06:57Z,Atlanta Hawks
1245001403409588200,The @ATLHawks are chipping in to feed frontline healthcare workers fighting the coronavirus. https://t.co/dWINU53xrV,2020-03-31T14:54:00Z,Atlanta Hawks
1244997136090980400,Atlanta Hawks soar to feed frontline healthcare workers fighting the coronavirus https://t.co/dtvIPiReqW https://t.co/OnzNKFkyWR,2020-03-31T14:37:02Z,Atlanta Hawks
1244997135721881600,Atlanta Hawks soar to feed frontline healthcare workers fighting the coronavirus https://t.co/BGeJJgFY4o https://t.co/wzASTcwjGq,2020-03-31T14:37:02Z,Atlanta Hawks
1244996199410733e3,RT @zhood_: Atlanta Hawks 2019-20 reviews: Treveon Graham (@peachtreehoops) https://t.co/Q6P7iuh3QJ,2020-03-31T14:33:19Z,Atlanta Hawks
1244996114325147600,Putting together my first NBA Mock Draft (just the top 10 lottery picks)   I would LOVE to see LaMelo Ball join Tra… https://t.co/vFBy6aR1Ff,2020-03-31T14:32:59Z,Atlanta Hawks
1244995131083645e3,Atlanta Hawks soar to feed frontline healthcare workers fighting the coronavirus https://t.co/IW48mz4mah https://t.co/ZTDZzQDENl,2020-03-31T14:29:04Z,Atlanta Hawks
1244993782510047200,"RT @BobRathbunTV: Hawks, Goodr, City of Atlanta Dept. of Parks and Rec and State Farm® Host Second Pop-Up Grocery Store  https://t.co/VnzFq…",2020-03-31T14:23:43Z,Atlanta Hawks
1244992989203587e3,Atlanta Hawks soar to feed frontline healthcare workers fighting the coronavirus https://t.co/NeLkUvJ71K https://t.co/TyeWDSmF6O,2020-03-31T14:20:34Z,Atlanta Hawks
1244991566789435400,RT @Graham_Chapple: Draft season is approaching and I kicked off my draft season with Israeli guard Yam Madar  https://t.co/er8aSGm3sQ,2020-03-31T14:14:55Z,Atlanta Hawks
1244989352335245300,"Hawks, Goodr, City of Atlanta Dept. of Parks and Rec and State Farm® Host Second Pop-Up Grocery Store  https://t.co/VnzFqaT713 via @atlhawks",2020-03-31T14:06:07Z,Atlanta Hawks
